2007-11-14 00:00,1.46171,1.47245,1.46092,1.46492,860961
2007-11-15 00:00,1.4649,1.47038,1.46009,1.46174,860157
2007-11-16 00:00,1.46181,1.46721,1.45786,1.46584,836881
2007-11-18 00:00,1.46689,1.46733,1.46618,1.4667,22169
2007-11-19 00:00,1.46682,1.46884,1.4617,1.46656,859485
2007-11-20 00:00,1.46657,1.48517,1.46303,1.48295,858066
2007-11-21 00:00,1.48294,1.48689,1.47707,1.48547,855802
2007-11-22 00:00,1.48551,1.4873,1.48185,1.48502,857269
2007-11-23 00:00,1.48495,1.49646,1.47816,1.48358,802960
2007-11-25 00:00,1.48193,1.48381,1.48159,1.48322,53351
2007-11-26 00:00,1.48342,1.48869,1.48011,1.4871,858809
2007-11-27 00:00,1.48707,1.49078,1.48061,1.48332,855841
2007-11-28 00:00,1.48337,1.48579,1.47078,1.48372,857946
2007-11-29 00:00,1.48368,1.48442,1.47188,1.47561,861008
2007-11-30 00:00,1.47552,1.47849,1.46231,1.46315,840527
2007-12-02 00:00,1.4636,1.46653,1.46338,1.46583,21026
2007-12-03 00:00,1.46585,1.47077,1.4618,1.46682,856412
2007-12-04 00:00,1.46673,1.47688,1.46315,1.47609,861687
2007-12-05 00:00,1.47599,1.47701,1.45905,1.45932,859908
2007-12-06 00:00,1.4595,1.46593,1.45234,1.4655,856445
2007-12-07 00:00,1.46557,1.46725,1.45946,1.46534,839492
2007-12-09 00:00,1.46539,1.46581,1.46443,1.46508,20856
2007-12-10 00:00,1.46512,1.47356,1.46361,1.47072,858276
2007-12-11 00:00,1.47061,1.47506,1.46378,1.46586,863542
2007-12-12 00:00,1.46609,1.4748,1.46469,1.4711,861840
2007-12-13 00:00,1.47108,1.47379,1.45742,1.46248,863408
2007-12-14 00:00,1.46246,1.46578,1.44094,1.44282,808385
2007-12-16 00:00,1.43892,1.44173,1.43838,1.44139,53537
2007-12-17 00:00,1.44144,1.44521,1.43273,1.44084,859519
2007-12-18 00:00,1.44101,1.44357,1.43639,1.44166,861235
2007-12-19 00:00,1.44167,1.44235,1.43229,1.43797,862962
2007-12-20 00:00,1.43817,1.43899,1.43073,1.43292,861036
2007-12-21 00:00,1.43289,1.44101,1.43218,1.43772,839553
2007-12-23 00:00,1.43738,1.43824,1.43643,1.43724,21348
2007-12-24 00:00,1.43763,1.44129,1.43692,1.43933,863352
2007-12-25 00:00,1.43938,1.44205,1.43825,1.4394,861646
2007-12-26 00:00,1.43936,1.45058,1.43866,1.44819,862899
2007-12-27 00:00,1.44846,1.46411,1.44643,1.46082,858483
2007-12-28 00:00,1.46094,1.47273,1.45873,1.4721,840544
2007-12-30 00:00,1.47133,1.47351,1.47022,1.47312,21855
2007-12-31 00:00,1.47344,1.47491,1.45651,1.45828,861894
